40305, 100000.0
9884, 99999.2370663676
25403, 99994.08756882737
9201, 99979.88152027056
27099, 99965.58420572447
45471, 99961.10522181462
3435, 99958.62765845894
1319, 99956.24550181834
27131, 99948.81390279217
26315, 99936.52560610422
1600, 99922.14546885676
9652, 99911.57727840962
44484, 99900.34507660853
13144, 99898.53673779893
48218, 99894.92025657368
12093, 99864.28584353729
4426, 99862.00328563606
14184, 99846.40859883316
44705, 99843.8416478134
10543, 99832.8147671403
38601, 99831.48410142944
2230, 99830.3435590532
45371, 99827.30224012033
1601, 99819.98482579652
49244, 99816.46904723828
50198, 99803.73829996631
21844, 99794.04990768411
561, 99793.00519342833
22223, 99784.74322397933
2428, 99774.48888905805
4375, 99770.69152205643
46930, 99758.35207531805
3063, 99756.35906642045
41062, 99700.20794330098
36044, 99699.73396315039
5928, 99698.6912226823
25011, 99697.36412999556
26779, 99689.78142092089
37668, 99683.81084929965
4772, 99673.2930106377
11471, 99667.79808587063
26223, 99653.68459067495
29783, 99644.3093776697
45706, 99633.13718540873
10545, 99629.44523200528
592, 99617.61389168355
47637, 99616.85678157797
4233, 99611.17882259286
27398, 99608.8131973774
5733, 99600.01405792435
8110, 99590.83811701954
50270, 99564.83304040511
46309, 99561.71334381575
52917, 99537.42421322722
15823, 99536.85729338226
45019, 99529.29897915115
49699, 99512.7691679874
21879, 99506.34763678878
23906, 99464.43917884468
4148, 99458.87291907944
51288, 99442.4607972839
50722, 99417.19295018692
38646, 99396.55450252241
25065, 99381.66998388778
784, 99375.8304412024
45059, 99335.06695276125
26629, 99280.79896077533
5952, 99273.7494165664
7971, 99262.19033103931
50986, 99250.35210734353
1503, 99249.03692345553
8246, 99237.76534832439
49439, 99234.10263762824
26038, 99213.2585101018
50987, 99168.87656474023
38363, 99156.40422620584
29591, 99147.0285940675
41061, 99120.50516126593
12574, 99102.89319779069
7329, 99093.05945247138
53327, 99071.33847629216
4771, 99070.96406020735
1472, 99067.50084557927
22179, 99058.70349726983
40955, 99047.00731581757
10546, 99022.31405504997
50532, 99016.23616375541
39700, 98988.94160783774
45430, 98985.20379939697
11088, 98965.77174493692
42342, 98965.58493529243
26911, 98950.73582493076
37236, 98936.5446144585
785, 98931.97068391617
49345, 98925.62388911321
2358, 98917.31828502915
37422, 98896.6070123317
21878, 98826.98002491938
30432, 98793.18060835607
24947, 98791.50520584547
50759, 98770.10228581817
16602, 98759.77636793803
6246, 98752.98662575567
32421, 98731.22853798924
26822, 98709.7588022766
49398, 98685.32626853451
9200, 98684.86188885229
49206, 98666.19744418024
39416, 98581.9703495199
33533, 98513.52595551664
22180, 98478.92318731146
54515, 98455.43676867982
44786, 98444.99168653105
38362, 98409.23637715081
51289, 98407.3892633448
376, 98384.4908115452
4915, 98381.99847816848
760, 98372.3072708612
45073, 98282.5928227508
22279, 98271.90808001762
30433, 98250.45350284094
7426, 98250.08526571044
51657, 98236.83056709974
42738, 98236.0022671807
38541, 98223.11940011896
1092, 98209.50404282879
23893, 98194.42116313326
3673, 98184.950747219
6048, 98126.23818663503
31587, 98113.38409097075
18397, 97953.81511097825
113, 97937.34705695552
21364, 97936.06644039176
49230, 97932.68211496845
53718, 97910.36971674813
5431, 97900.86260420762
8915, 97887.61057651017
41607, 97879.56971581979
7312, 97873.63129190363
8104, 97851.16316397024
33069, 97779.71737788446
49441, 97775.61446843667
49960, 97770.32678190639
1176, 97760.75570066586
51196, 97740.25254959131
50439, 97719.48479423548
49440, 97690.5339749293
35016, 97637.50200195913
7313, 97632.77467411546
31698, 97631.32020379584
26998, 97608.14543071535
27343, 97585.98065173591
54272, 97568.54658990775
21870, 97516.73520708134
29087, 97516.46313847264
2556, 97475.48880623723
26835, 97468.33089796359
6671, 97431.47073225804
36465, 97422.87102091026
38056, 97420.5176802869
23431, 97331.8976720009
33148, 97321.96059140733
24154, 97320.87666899935
11484, 97291.16853209077
37859, 97283.58638221282
54271, 97257.68961787965
11485, 97246.05409957237
25071, 97237.12640373898
45075, 97223.0618455188
32968, 97222.25055283324
6672, 97220.17731081684
52395, 97202.42316373969
6898, 97189.71986178464
6899, 97179.18134443236
24077, 97179.0012187041
6895, 97172.24698588626
1529, 97169.63560089294
32969, 97157.48100076534
27128, 97155.77059742993
4435, 97155.50053925038
591, 97119.77608035025
5563, 97106.55479616973
6896, 97099.09130727482
6673, 97083.80822407374
4436, 97060.89261779755
30508, 97044.00490136194
44897, 97039.42467241736
32912, 97026.76393623439
1902, 97015.27336247127
25245, 97004.77264043858
37175, 97000.10638248667
111, 96989.69865537716
43561, 96984.94414405082
37327, 96980.0107100346
24958, 96970.32469988543
25590, 96952.39275216659
6897, 96937.60388720738
37174, 96936.88696600753
715, 96926.40320494867
2773, 96880.37319107378
27173, 96853.61708416464
48644, 96848.24974600536
45709, 96823.47824561372
781, 96818.65062034235
29592, 96796.12806625785
14895, 96718.27367857916
26039, 96714.9729937133
49272, 96708.7290710179
26999, 96707.83714787434
45708, 96705.0722906789
28334, 96680.81967590992
45748, 96675.29320869563
25823, 96670.48034878136
27000, 96665.222401475
49959, 96646.69047096754
15402, 96582.32943194179
50137, 96577.79267811947
12007, 96554.40402580122
5247, 96541.15844676211
25314, 96503.39739123792
8710, 96462.73735610984
7410, 96452.9769477076
7311, 96451.37997801602
10544, 96450.84766653698
1763, 96421.22492517206
43813, 96419.7176674832
2974, 96389.31659090596
50138, 96387.36732185715
15656, 96385.94972115823
36643, 96359.73162750222
18398, 96294.69090588507
